rk,is_new_month,is_new_week,is_new_year,cont_nr,ref_date,twrr_net_dly,twrr_net_wtd,twrr_net_mtd,twrr_net_ytd
-1321808295,-581531455,744660047,-1266275151,"Down truth anyone. Mouth clear pretty country.
Enough table newspaper go risk trip story.
Such red p",Total pu,115.4739254232089,136.06539564342137,339.1336900768004,163.84605297619908
-713124691,1713375848,-66962521,725940790,"Authority economy now money week property plant. Open next fight could girl.
Sea example common opti",Response,266.7185440062001,362.52174174809636,361.32779202464286,351.27415216307094
556828199,-1556442055,-636376466,1645606513,Record democratic sister degree call six activity. Amount deal responsibility recognize hundred can.,Music in,96.88330514773038,114.95369381115557,175.62350467003532,155.99794476435
1368617036,1048120045,-1636998670,-1707406126,"Side must account back company quickly analysis fear. Brother eye use address.
Stock lay name seat c",Ball amo,46.68121633984786,150.75410942200745,141.93335988130795,215.24312723951292
997349994,-284668215,-537213860,789575848,Sing southern boy wish. Property bad carry blood late perhaps reflect. Federal item ahead need conti,Us ever ,364.58790450812006,251.52624084268527,247.66735836510966,45.227120870031165
225850146,577753411,781925492,-1874147228,Politics or want argue across result fact. Security skin explain responsibility. Blood mission democ,Signific,123.72540207911007,169.59290793935386,178.641452856555,66.0222881318186
448872442,146422859,1311581795,1028496782,"Big meeting recent father. War never market sense relate good down.
Rate learn word only. Guy enviro",Offer cu,164.79231438958115,192.14051157490744,205.75710640159093,287.2799324718439
418465163,962510365,-936824416,-1963952082,"Modern pull hit they. Material example order consider him available.
Smile task teach attorney way. ",If throu,58.1342405437294,9.359533432362834,315.1672174962846,178.97396234013144
1250102813,889387018,1565756322,-1759012555,"Head set night including. Town yourself value financial write avoid.
Feeling someone half far full l",Safe him,305.4749506366855,120.74185034203916,342.1491843198638,173.54517191620636
506257646,553573797,-1551872751,1083877407,"Church international tax. Deal prove need commercial around.
Increase forward benefit level body tha",Actually,196.51379426381732,28.923143431944894,323.1986594955768,348.88951973780877
-958015845,-1752604685,2025569466,-298000086,Itself fight couple almost own Congress natural. Single response chance poor somebody cost. Movement,Month li,343.2449972986174,179.6907319774143,302.45581008213907,172.4121523061536
126773147,590460956,-64253208,-96408703,Why the so figure hour. Edge machine report training attorney section though central. Set gun long s,Who hard,359.3361458336075,60.199510211428475,128.9719443846634,345.5452551035694
-461994271,1128134571,617599894,-700897087,Computer approach others yes foot manage while. Maybe democratic really bring. Task response because,Total bu,375.3143445312354,186.52841215843785,133.36489812650456,67.17335274619212
-285353859,871299863,1885007255,1965854538,Sure positive care environment drop. Popular market task ball describe. Game future office different,Early po,114.97831773172192,372.21794498645755,234.55213092179855,322.8633570314595
1892623244,685233018,-443502915,338209706,Service individual single affect house inside week. Government tonight improve game receive describe,Let and ,62.82023599883118,112.3616357957373,30.253987238256755,292.18163776287406
1893282016,-894530664,546124103,1912544412,Full deep painting war. Range accept on claim type voice. Yard board leader century message into.,Family b,99.9382002069965,235.96222782454552,14.23852225841263,315.36538814974165
487629596,168859120,-1935332702,1505307273,"Trade live behind star school.
Its without goal. Crime medical evening capital management.
Measure a",Prevent ,147.64400289651294,156.94077881884985,20.11091745048961,220.43103033358696
112013371,228378948,999563615,-424617687,"Bar cover she raise author risk difficult. To yet policy.
Go agency recognize instead.
Life east fig",Listen c,344.32244049591793,300.1853219731922,134.57358398936213,344.27874700648744
-702985550,-790029415,-283735878,736419528,Adult population pick. Policy movie control arrive any chair.,Authorit,342.2727247146648,377.94266062553214,175.8002885422781,354.2810264416992
-1480261446,-1411757697,-1218992632,1154963030,"Near my bit since plant issue. School early nice girl often very.
Mention book grow station perform ",Many his,5.225432737000533,355.2847291040452,89.3530915983858,63.558208806951534
-1397509760,1810706022,434605721,366801079,"Language artist service position. Impact some film true.
Happen forward ball little. Number finally ",Sport op,59.05628155594981,187.72455292514894,17.080484220958617,155.6747000506422
-1733224892,1788348918,-1237613539,-511606925,Still suggest cell stuff direction again mean. Deal such or report color. Throughout song cold knowl,Loss spa,360.92685194790903,353.13483550709554,72.57754806055519,175.9777534265229
884329370,1675479588,-128006754,473669091,Record career street worker candidate. Marriage network why get material machine experience.,Know may,365.96110535143407,52.16882529591371,241.232574678213,123.0202993521633
1431802068,-54350652,1086276678,-41633882,Nothing card close claim say take. Western popular threat mouth detail return really skill.,Third ri,240.44497772240814,164.36343032115298,219.13373889520062,94.64323231286991
1824192461,-1412454648,1696219695,384207924,Who authority sport project commercial yourself. Society PM still later. Market nation arm eye inter,If dinne,202.7215207268314,246.1636365613803,17.42580938179201,328.3192093205324
-1872541299,-1550674376,-617146222,-509974058,"White edge single particularly own true. Message within become born lawyer price if.
Them west they ",Determin,329.0318725444265,260.08560086853333,89.99633673694012,236.6211899280334
-55032837,381327328,-1651464663,-1963624482,Small foreign plan whatever. Culture good bit usually central evening price. Drop any provide a qual,Data dis,215.06918300260426,296.095545735159,127.33219118739005,326.23395600368247
9082550,-2129615478,-158337560,1191800992,Do real business she cover property seem southern. Him career too bring almost. Discussion mission r,Ground t,234.62127290712579,334.6314520061529,132.25105794468794,32.963166659517775
-1318250536,-435238593,110024139,1851008254,Today challenge far accept mother student success fall. Two why ten tough. Put window three language,Major ma,186.1180962317924,56.13870257564262,62.47008603112021,373.89171264275393
1305406345,1982555927,-1058241881,-784850213,Surface good read political data fear similar. Health understand arm yes cause identify parent lose.,Professo,5.822260063718505,330.65435527413746,211.1458708449352,340.52318001875193
-1224683019,1071540973,-730936930,1976404504,"Argue up be manage raise security. Guy street back current side development possible south.
Street s",Scientis,146.78933893179797,188.0616214308609,211.07036912333803,209.14212424269328
511478009,1835527247,735850209,-241603981,"Analysis too official. Personal need article everyone.
Bed prepare tough home. Particular mission ye",Score fi,393.0817625466399,272.9242950229942,7.177173303670147,107.01469206884579
1591814389,1719077747,1614927331,-1997799536,"Firm perhaps service machine Congress. When wife past after serious. Tree laugh product.
Realize spr",Marriage,391.6813424022268,352.366401237939,237.697245190471,183.920154563926
-840853316,1291026036,732544164,1792981704,Ability such serious upon economy bill hit. Agent forward wife rich tax camera attention together. C,Several ,60.99007750821263,400.36400876574885,358.71472924843243,221.82889442719136
1811530370,-1708866149,-368050504,1342800883,Big attack plant effort face wide management. People cultural media blood next red their happen.,Enjoy se,34.42873918827589,17.926237296877748,246.3009100667034,118.30335316538297
-297201345,-1207736179,605211962,-468694451,Up walk front dream have mind Republican yourself. Here all dinner effort in ball.,Could vi,290.5581533129036,272.74520272078365,95.30492424557518,106.93230687309399
-166329130,525020315,-720485058,42309311,"Stop chance Republican group development similar.
After game arrive admit four no nation. Property o",Like dif,233.16910923716452,252.76336418658093,371.66189905015807,292.49392431585267
-693070310,-1794883799,68266559,1639837095,"Newspaper window politics around whom fact. Run surface gas game police.
Star pull picture image. Ho",Take cel,66.55662514729727,365.0653404451512,49.592635075590046,19.03998139048539
661523787,1252425348,1882319720,-1274268673,"Article dream three discover record. Guy require left kitchen purpose.
Lay property receive it whole",Great li,163.82375117863594,336.00795399838296,332.24970401816137,273.85706004438464
-1289666631,-197976459,-75001939,-1941281349,Seek detail season drop year human a. Forward either machine. The imagine defense without whom retur,Course c,160.9551696625115,309.96872814078256,15.319984838663078,138.27294796297994
1745838152,-179321841,317815383,1689134606,Member majority walk clearly message. Ask word list take certainly rest option. Return left nature f,Cover se,338.5928992795873,230.63404108893576,7.863908944304582,351.98646431798284
-326729064,-771572284,-1353609094,-157208508,"Resource instead think exactly.
Whole look reason talk modern three. Any consider war kind.
Appear s",Born dar,365.6953924658844,51.35034332200594,147.25629710893799,52.83339747481205
-1294944876,-1001472519,-1473037072,366034648,Responsibility member attorney task pay model discuss more. Benefit traditional begin myself likely ,Side cal,360.0517690845372,341.0277938428427,184.10998608654307,83.58409058313832
