dh_sys,ref_date,bp_id,cont_id,asset_id,pos_id,is_leverage_breach,is_concentration_breach,concentration_breach_type_id,concentration_breach_type_name,is_equities_concentration_breach,is_bonds_concentration_breach,is_debit_account,is_threedays_debit_account,is_unreco_asset,is_outside_invest_universe,is_cash_exposition_breach,is_near_maturities,is_bonds_quality_sp_rating_breach,is_bonds_quality_mdy_rating_breach,is_bonds_quality_fit_rating_breach,is_prifund,is_home_product,is_price_variation_1d_breach,is_price_variation_7d_breach,price_variation_minus_1d,price_variation_minus_7d,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
1971-07-26 11:03:54.000000,2001-08-03,-2054386886,-286246152,2098779959,-956376504,-114,79,485414196,Painting movie memor,61,-10,75,-128,-8,36,15,-8,30,9,-74,-74,29,-81,-88,111.830126962036,69.733208833665,1977-08-13 09:46:25.000000,Prepare pull career serious view ready now. Daught,Painting research wish federal student price. Well,Then ready never red service say describe. Cup not,2004-12-01 13:23:13.000000,Among there surface worker eye knowledge eat. Rath,Agency fact water sound house occur majority smile,Town less treat break now week data general. Produ
1983-08-15 06:30:32.000000,1994-08-21,-1698810399,1134014158,-299160433,-450602540,-65,-53,-297156979,Store attack could c,-106,57,111,86,-11,89,26,-69,-105,72,-54,72,82,-49,-51,98.021079167243,44.429263663417,1994-05-27 20:04:02.000000,Improve answer strong happy age first especially. ,Fast establish way wish. News time need care ready,Rate before computer many feeling adult. Court gro,2017-11-23 15:06:58.000000,Finish food factor increase expert cup part. Big a,Wear house identify authority ready possible. Visi,"Believe left add whole today dog nor.
Measure he o"
2009-08-12 14:23:28.000000,2018-07-15,1806075169,1728560391,135685671,1857409434,-104,-30,1753343223,Look prevent space p,106,10,113,-107,-52,5,-34,44,85,21,75,117,-96,5,-57,163.467456428529,148.329955029813,2014-05-11 11:06:37.000000,"Performance study as save goal likely.
Will each c",War girl cover child maintain major leader adult. ,Special hold TV. Least network few source against ,2018-04-24 12:02:57.000000,Edge possible new foreign month society management,Figure leg him political. More when question preve,Religious scientist true. Enter skin hundred watch
2002-12-09 17:54:39.000000,2014-02-27,435255004,-380588465,920530121,-324697253,90,30,1709466336,Important discussion,-114,15,43,105,93,-3,110,-127,35,-86,32,-46,-77,-60,78,122.130042956546,49.490425208183,2015-06-23 17:30:26.000000,Else security note something down fall. Anything c,Idea movement huge themselves item film whom. Perh,Art everybody author kid data. Alone page relate w,1976-01-04 11:33:59.000000,Blood amount describe hot radio. Class wide born m,Should market under check cost so. Art question ar,And down box fund within. Card consumer cut attorn
1970-01-17 12:28:00.000000,1996-12-01,1347141915,-2057751085,-1179363354,1781202278,-99,-116,1606416331,Wonder purpose neces,5,117,38,67,-24,-119,-10,-97,20,-111,85,73,-8,-59,-22,101.721398317285,83.707143633622,2004-03-24 14:25:52.000000,Republican look here really government. Couple sin,"Yet evidence health whom while red next.
Trouble h",Worker news fire player half use loss build. Today,1971-10-20 23:18:11.000000,Type dog myself social. Century choice good price ,Care behind owner what election ground. Figure sel,Power however ago instead full. Rate later under t
2009-08-09 23:43:45.000000,2017-11-04,2098922265,1917680896,-354781917,2119317742,39,14,-936524390,Three several action,-64,84,-74,-47,2,-57,-15,28,-127,-117,-2,101,-96,57,6,10.592266513339,58.667391644044,2017-02-11 13:30:52.000000,Other wear local theory operation effort treatment,Hair recognize effect name often mouth. Still arm ,Cut kind stuff cut program heart pay hope. Process,2002-03-30 14:01:49.000000,Population might half turn loss. Ever realize skin,"Step worry any. Group church western medical.
Nice",Social see movement throw. Civil yes worry task. E
2009-10-13 22:44:29.000000,2022-02-13,-1270206853,-1467011577,592731868,-931910371,61,19,-737536548,Information produce ,-123,46,-20,-62,121,-50,-32,109,20,24,-24,-20,-52,-90,105,105.464285963359,60.727393218073,2014-06-27 17:43:23.000000,Indicate clearly see area. Although performance ga,Yes turn also become. Blue official ground day cha,"Easy TV box discussion action former tree.
Series ",1988-12-19 20:55:10.000000,"Specific finish away offer.
Gun expert let we pape",Spring road against decision popular. Sure per you,"Share benefit risk. Personal agree hard behavior.
"
2018-03-01 19:01:59.000000,2014-01-23,-661755058,251634531,258523159,-1170889295,32,-17,1866248026,Evidence enter likel,-46,36,44,-111,73,-111,0,53,29,115,-123,73,-79,-5,76,88.360161578787,105.699467822307,2023-01-03 00:02:14.000000,Sense beat bill each audience. Reveal series siste,Hit check so music despite president structure. Ah,Administration say ten late wind cultural. Huge lo,2011-11-11 16:53:41.000000,Consumer keep seek job modern magazine. Social par,Despite group forward maintain wrong often. Enviro,Drive necessary song tough read institution diffic
2007-03-02 13:25:46.000000,2010-09-21,-1856594183,-1184106372,-917062375,-577117158,69,-57,-2017545405,Government yes range,82,-30,-47,52,110,-73,-111,-13,-53,39,-87,-42,-85,-63,60,84.151539502469,17.232342647721,2010-03-21 14:12:44.000000,Concern throughout professor exactly property lay.,Break avoid wonder vote themselves require. Anyone,Much worker contain read region worker that early.,1971-01-07 13:30:57.000000,Treat eight whom. Current lawyer picture glass. He,"Serious ever value.
Can professor offer individual",Produce we particularly rule. Score TV out partner
1982-10-24 03:50:03.000000,1977-01-30,1118390870,563479148,-2068737629,1603172077,58,-108,1493236483,Line do same until. ,29,113,91,102,14,98,-110,2,-5,-75,115,-16,-80,-42,-111,140.564633246721,33.494607842429,1978-10-22 05:54:44.000000,Money yes phone development see responsibility any,Less upon watch shoulder point example specific. B,Music whether career member. Economic college conc,2018-03-26 02:11:41.000000,Few partner picture certain. Nothing shoulder atta,Develop well step letter miss defense wrong. Certa,Agent laugh nearly not how feel black. Benefit spr
1970-06-17 18:55:08.000000,2018-11-20,-266680266,1673104224,921953847,-1297977250,-62,-29,-462256264,Tonight official mys,-32,-62,-94,-3,-83,67,-117,-99,72,-61,-53,15,-76,-72,-93,35.607916348667,19.930449329031,2010-06-06 11:55:37.000000,School work view. See because term among determine,Everything decide raise pressure. Write important ,School require science public speak song. Much few,2012-05-03 06:12:27.000000,Entire prepare identify. Member kitchen decade ser,Safe enjoy believe article shake media. Even week ,Share quality necessary water real right. No play 
2014-01-20 02:51:02.000000,1972-08-19,-1155366902,-1620182729,-404697031,586675962,0,125,-1839460723,Democratic boy wide ,-121,99,113,6,106,115,99,103,23,113,53,83,98,39,-5,107.624209917624,123.443688629631,1970-12-19 20:21:00.000000,They building dinner accept. Party teacher five. E,Direction parent tell gun pass. Claim goal candida,Wait risk action call beautiful arm which. Less in,1999-11-04 02:47:01.000000,For determine me though those old involve every. P,Wear hot way these crime senior. Vote employee pus,Still participant expert degree radio alone. Blood
2017-12-24 16:55:17.000000,1980-02-13,921065268,1336193039,898662756,384385725,-79,-87,68650794,Rate year then cover,108,-74,-78,107,97,-44,73,-19,-16,6,-53,126,45,31,-42,175.524897713034,43.825014207356,1997-01-07 07:35:27.000000,Newspaper individual affect black sit. Those civil,Bar party political learn miss program myself. Add,Staff world staff. Under indeed total under decisi,1997-06-16 08:06:12.000000,Past crime buy. Region life stage cost call look p,"Material conference call threat accept.
Section ex",Heavy see next here whatever prove law. Red enviro
2011-10-14 13:34:53.000000,2002-05-11,-1376766807,1004855064,-1709687469,1021091519,106,66,743206490,Line measure any we ,-50,115,16,89,-48,-95,-3,91,3,104,-15,14,25,-53,-127,151.165911983690,158.147299177446,1993-02-13 03:14:05.000000,Decide let investment. Two yet Mr experience value,"Deal role care. Find remain goal within.
Scientist",Test watch American for pick. Might name design en,1992-10-21 07:09:14.000000,Not anyone manage technology place. Quite base bud,Of nothing tell support. Heavy fine maybe court ti,Step blue security draw shoulder between. Center s
1974-09-09 18:36:52.000000,1994-03-03,-778961580,-373495575,-1783463987,1292776068,62,86,175986072,Could bar home avail,127,-14,11,84,113,-75,60,-38,82,-54,-23,92,53,116,-30,37.958772143811,60.228553885039,2005-11-16 03:59:39.000000,American show environmental inside. View environme,Drop next senior morning. Down fire as tax majorit,Per stock song put before. Institution institution,1992-10-31 21:18:31.000000,Commercial onto wind ahead whom approach indicate.,Agency notice system have force language factor. C,Record look true society board attention keep. Qui
1979-02-12 18:28:39.000000,1996-02-03,1904948363,1152108566,-944529979,284870052,2,-87,887227730,Fear send land acros,95,-124,122,28,-32,-128,63,27,106,77,-38,53,84,15,19,86.041719127168,111.327891665930,1993-11-27 08:42:48.000000,Huge together pretty dark. Heart couple these well,Daughter meet film sense water money. Body with ha,Nor phone follow bill social well whose. Kind ball,1971-02-08 23:58:17.000000,Lose scientist trip total best special but. School,Above TV front author. Give doctor wait forward. S,Couple there film huge end. Bad threat let red. Sh
1970-06-18 14:48:10.000000,2008-08-13,-403316578,9845309,1032917970,1905666634,13,27,-866506645,While mind for. Cand,-106,-83,14,121,6,-104,34,117,-18,88,-41,-105,-113,121,63,30.267767445644,22.475818633109,2002-08-04 09:21:07.000000,Painting per agree before store use. Popular magaz,Career say maybe trial wonder section arm democrat,Result drive close forward free rise. Memory upon ,1982-01-03 05:01:40.000000,Huge natural call book area chair edge. Television,Senior and start foreign certain meet. Answer dete,Wall tell draw coach probably follow. History anal
1992-11-26 20:34:19.000000,1980-04-02,67402137,-961577975,31122391,-1365032429,52,-61,201413945,Least nothing any ev,-31,111,87,10,-86,-1,125,-56,-30,77,17,87,19,76,-67,181.161892799962,95.259593161998,2020-12-14 16:35:47.000000,Authority several travel that short employee ahead,Wish add five good happy TV author on. Woman do li,Former still capital be Congress later thank notic,2020-04-01 11:23:27.000000,Political should too leg fast writer team. Four se,Story young common wait sure chair. My successful ,Prevent big rich last. Spring cut campaign bit soc
1999-08-10 07:26:58.000000,2016-07-17,-801752175,1444433146,1154262370,-1248581998,-1,0,1980684187,Kind song treatment ,-108,-116,108,116,78,114,-53,32,-22,34,-111,-31,-86,47,47,42.195456693908,88.917002346094,1998-04-27 23:17:01.000000,Base finally sense moment leave book attack. Citiz,Both model case report attack teach. Agreement suc,Religious walk toward. Sea when others number choo,1979-01-21 08:39:41.000000,Anyone well morning mention street lot similar. La,Positive program yeah exist energy second throw. C,If son hit likely safe. Control stock challenge cl
2004-02-05 01:32:09.000000,1977-01-29,1528388802,1817596829,920845570,723564154,-15,55,-855104813,Somebody suggest det,39,-124,-81,-28,-32,31,0,-97,88,90,-84,16,-95,-31,-35,84.797297138903,59.307143656438,1988-06-18 06:50:17.000000,Office gun back author. Others industry rather mai,Knowledge those gas indicate although. Quality cal,Red dog politics kid fire article. Themselves type,1981-11-06 19:51:41.000000,Sell exactly bit enjoy change near growth. Only av,Ever common read specific difference experience us,Matter suffer down amount possible keep mission. B
2010-01-10 22:16:24.000000,1988-07-11,-903527492,-279804987,-1863502071,-1057378130,-120,59,-852128442,Laugh hit issue. Sig,-54,107,102,86,91,-75,-74,9,79,100,-26,65,60,-69,-39,107.925732931099,133.294923604487,2017-02-28 20:48:35.000000,Indeed run lot better actually. Each indeed intere,Score garden statement develop shake institution s,Method up thousand determine minute movement devel,1986-06-08 21:43:59.000000,Yes occur worry outside to understand best admit. ,Teach doctor region want box against security. Thr,While mission plant participant full according wes
1981-01-03 18:50:24.000000,1980-05-29,890688537,278201387,1785114639,-1932690282,-102,-110,960995631,Way letter throw foc,-73,123,16,-39,-93,6,-102,-123,14,85,-10,38,-65,-29,13,77.865295380904,144.860776388779,1987-10-16 04:25:57.000000,Each decide certainly only reason material teach. ,Important million where production condition mothe,Wife without you difference upon fight network man,1979-12-20 05:09:11.000000,Wife figure note kind near. Recent authority break,Drop safe one away artist. Several its money compu,Site language important compare. This marriage wid
2017-06-12 12:45:05.000000,1998-11-02,-1754020683,-1693555930,977963147,922751033,15,11,-1685763392,Serve past tree of e,58,21,-97,-86,-17,58,2,-65,-89,66,26,83,-47,-89,10,146.908740020136,79.882196279965,2022-10-25 07:48:47.000000,Fire know full. Per successful work nature company,Often friend improve approach be program him. Talk,Stock national traditional still. Pretty total ski,1984-08-20 20:46:37.000000,Close huge doctor gas affect. First week senior ne,Ready different onto four. Day clear help herself ,"Run economy during try worker.
Student bad certain"
2008-12-04 09:32:21.000000,2013-11-09,-1259930319,266274402,1962132604,917859124,-92,23,782851533,No hundred add need ,11,33,-41,1,78,-30,-9,-16,-106,88,105,104,-43,-80,-85,183.948932652626,42.922826558524,1982-06-18 14:55:14.000000,Though finally student everybody prepare represent,Guess total produce agree arrive might top ever. S,"Party crime nature take training down.
Not race da",1983-06-20 22:57:36.000000,Blood deal price ready film city stop example. Thi,"Republican simple store teacher try trouble.
After",Student cost sort north thus interview. Learn on t
2012-05-11 01:26:29.000000,1985-02-19,-2088627918,2052865004,103072101,1830402549,78,-107,1742828561,Choice put goal your,77,112,-3,83,-46,42,19,-4,88,-18,-118,-126,123,-27,13,110.052898129207,82.660296350862,1996-12-19 07:53:03.000000,Figure candidate drop woman throughout main. Sing ,Military to history full really about. Stop war ok,"Five tax before news. Wind unit small sing from.
N",1983-02-24 10:43:05.000000,Too participant might respond article push compute,Enough too pressure throughout travel space themse,"Small Congress race read. Pm sing option billion.
"
