id_dsf_bsm_xrate_eom,dh_sys,id_ds_vrs,cd_evn,dh_evn,curry_id,curry_name,description,termin,unit,xrate_factor,xrate_factor_yly_avg,xrate_date,factor,time_id,ref_date,dt_run,dh_uti_cre,lb_uti_cre,lb_wkf_cre,lb_ses_cre,dh_uti_upd,lb_uti_upd,lb_wkf_upd,lb_ses_upd
53,1976-03-24 10:08:19.000000,-712884302,-21645,2022-06-19 02:38:02.000000,34,"Learn force really speak lose.
Treatment me agency each. House writer risk him. Mr security generati",W,30.3389825,177.0219380,67.44573514395249000000,180.79853491177755000000,1982-12-01 13:36:22.000000,9.9727257,Process ,1976-04-30 22:06:23.000000,2000-07-20,2013-02-22 01:48:42.000000,People property system none place ball laugh. Amer,East stock evidence deal. Training door political ,Remember sister product vote magazine material. Po,2016-06-23 04:20:40.000000,Particular hundred rise organization development b,Other child nearly allow nor crime direction quest,Tv citizen hand friend have. Account population ci
137,1995-10-31 00:38:38.000000,-1673682070,-6493,1997-07-14 20:20:20.000000,150,"Level rest and attorney head side fish day.
First treatment story never always unit alone. Enough ab",V,177.0876084,46.5491088,36.88327333223420000000,170.00106738747468000000,2021-05-30 11:43:56.000000,131.0961638,Economy ,2005-09-20 21:45:43.000000,1986-12-21,1974-11-15 13:30:27.000000,Place worker law side water rest go throughout. Ba,Skin account land organization available mission. ,Now while remain happen way performance language. ,1970-05-13 07:33:40.000000,Poor kind six gun again. Fire follow senior task s,Which lead dog for note. Store shoulder age save s,Key any pretty career. Well dark travel family tru
27,2002-06-26 18:00:32.000000,-106424363,-20004,1977-08-23 19:14:49.000000,112,Popular can quite reason. Although condition various wish usually tax big low. Say project position ,O,204.8148088,15.5451588,123.27872163540495000000,70.14582859367331000000,2010-07-05 11:07:43.000000,186.4937406,Under le,1977-02-24 11:22:19.000000,2005-07-16,2022-01-19 12:31:17.000000,Officer else area upon note. Left these sport prof,After form edge. Herself understand little ever re,Glass station Republican you. Offer idea according,1981-09-09 15:10:44.000000,Tend cup analysis window. World hospital chance at,Later guess cultural and body. Law century energy ,Force wind customer various quite central. So anyo
19,2018-08-17 10:11:45.000000,-1358696133,1356,2016-04-21 10:41:36.000000,131,"Answer pay yeah within very along scientist.
Defense food behind black share. Government agreement p",C,146.8237433,168.0677077,205.19910539191264000000,111.82657416519570000000,2020-01-28 11:21:35.000000,42.2095787,Power da,1981-03-14 14:54:18.000000,1994-04-25,2023-02-12 22:15:27.000000,Run cause account material lay. Item pass network ,Anything car finish radio oil. Natural hard reach ,Agreement late area. Impact street Mr which your. ,1994-05-28 19:54:55.000000,Serve change seem hot cut war may. Success letter ,Back light prepare view really half. Model only st,Day identify sometimes growth court sign. Perform 
153,2019-09-23 19:18:52.000000,649692769,31502,1994-01-25 16:04:19.000000,78,"Term approach Mrs let every enter. Bag defense while tree.
Marriage idea third cost case development",T,79.4125761,197.8295100,4.60830588002796700000,131.20065596050523000000,1986-06-21 00:42:46.000000,103.5702778,Difficul,2009-08-13 07:30:57.000000,1974-05-01,1988-09-07 14:06:34.000000,"Station discuss she coach wind ground wear.
Cover ",Will you thus career across say. Her pattern maint,College fear administration everything management ,2001-03-20 08:35:39.000000,Learn for senior sister thought four. Memory pictu,Recent happy wonder whose. Agree painting spring c,"Candidate agreement music.
Term generation per man"
139,1977-10-17 03:29:03.000000,906610622,12961,2013-09-23 14:08:28.000000,214,"Citizen agreement however without man. Deep economy sense check fund task.
Century road defense four",W,89.7962513,159.5542062,202.23893004699210000000,8.47723817776673300000,1982-11-13 21:23:51.000000,183.5774305,Although,2014-07-10 18:50:48.000000,1980-04-01,2003-09-26 05:23:55.000000,"Both race discuss receive Republican.
Write politi",Thing eye size moment establish call of. Any real ,Worker staff later forward create radio. Top enoug,2005-10-22 17:35:30.000000,Commercial outside fast responsibility buy key siz,"Water fear through. Best owner enough.
Government ",Still most three join interest. Him much product s
56,2006-02-03 07:54:12.000000,-1744494953,-30665,1997-04-02 23:15:27.000000,20,"Sing finish should develop property. Head information tough travel year capital to.
Certainly four o",C,168.7843206,88.7088940,49.85742536577363000000,93.82014084493657000000,2002-07-08 22:58:41.000000,123.6674163,Artist o,2004-06-15 04:08:29.000000,2010-10-21,1983-08-23 07:14:31.000000,Arrive represent more late agreement up far. Yard ,Mean subject Congress model begin. Mean parent col,Support difference trial lead because full deal. C,2014-10-19 04:31:46.000000,Anyone manage security campaign peace. Similar any,According protect no capital cultural. Explain vie,More stuff serious future. Young staff improve her
208,2002-07-22 14:31:53.000000,616337520,-7265,2001-01-24 03:30:57.000000,139,Turn crime inside particular party skill state. Challenge detail option. Step ask short music.,S,10.2499771,111.9552511,130.72896143094235000000,9.99434710458709000000,2019-01-17 19:22:55.000000,25.5633818,Space bo,1978-09-15 13:13:02.000000,1991-02-06,1996-07-14 09:09:00.000000,Often until expert baby. News see another American,Off weight cultural follow reduce describe large. ,"Series campaign great every.
With free truth recen",1970-11-17 12:33:57.000000,Product language difference myself size training a,Under five dinner. Hard outside allow offer. Third,Just into attack past respond. Effort country majo
96,1984-03-05 06:40:24.000000,1945827465,-25674,2001-09-21 20:16:16.000000,181,Make nation life keep just threat yes. Remain effect job process live that traditional. Discuss left,T,48.1573216,202.5385421,129.35089401570897000000,92.85377512545529000000,1986-01-07 23:46:14.000000,84.9185976,Cover dr,2010-04-28 03:48:11.000000,1973-02-22,2010-04-23 03:47:07.000000,Son kind suddenly rule. Turn believe some reflect ,Mrs whole surface adult drop current make. Simply ,They around throughout either your fact seem prope,2020-02-08 12:18:37.000000,Program bed like seven. Kid food hair organization,Let course same. Adult right her smile. Court fath,"Produce Congress guess you talk.
Cause unit electi"
36,2004-12-26 09:08:53.000000,506165642,30294,2004-03-01 21:55:16.000000,176,Room others prove century. Always forward blood religious degree. Window significant idea college im,S,13.1267365,166.1844960,130.60810656147066000000,137.91977910854158000000,1988-04-30 09:22:41.000000,130.9873273,Start fi,1991-10-11 23:41:29.000000,1983-09-12,1984-01-06 19:10:13.000000,"Spring remain generation network contain among.
Re",Some very oil speak. Reach employee level. Nothing,Win should notice could. Might administration agen,1995-02-21 01:46:32.000000,Four whatever listen into kind. Audience investmen,Nation truth on central hair middle service matter,"Everyone seat consumer cut speak.
Exactly hard sec"
196,2014-06-04 14:23:20.000000,-716902366,-5163,2001-04-23 06:29:55.000000,75,Sister head half. Along author street idea. Receive camera realize agency. Political surface station,N,164.5655233,49.1050933,56.38502046873714000000,62.78702971592498000000,1992-09-27 17:03:47.000000,24.2653280,Fear eff,1971-12-31 22:43:38.000000,1974-09-20,2003-02-12 03:05:27.000000,"Near how her choice.
Cold quality talk glass desig",Me cut be people understand book. City sing upon w,Church talk store necessary. Seven friend take adu,1971-07-22 08:21:52.000000,Sure provide sign quite skin. Successful continue ,Decade available student compare above. Institutio,Thousand time drop whether. Claim out song. Mainta
197,1975-03-11 19:14:16.000000,1758006277,3050,1999-03-07 06:13:51.000000,2,"Wide yourself art maybe quality chance. All less media.
Parent floor American own station material e",B,179.5195349,161.3226406,199.39520578904325000000,94.49985623435343000000,2006-03-01 14:56:54.000000,82.3054682,Language,1998-10-28 14:18:57.000000,1985-01-21,2013-09-04 11:55:09.000000,"Consumer task think born his service much any.
Tot",Choice front strong despite suggest. Institution s,Realize determine cover. Agreement several entire.,1984-04-08 14:29:54.000000,Guess professional particularly early song. Sense ,Forward kid piece reach. Walk loss evidence histor,Fill they son. Social local others prove southern 
136,1995-01-10 23:59:46.000000,1185882169,-2053,1984-05-22 00:53:04.000000,78,"Them almost wonder. Call drive company man least lay.
Lot tell movement wonder me. New tree think pr",C,202.4121984,144.6174708,127.89213783374542000000,85.51531290054170000000,1988-01-03 13:28:14.000000,81.3692944,Hot each,1981-07-18 06:06:01.000000,2005-10-24,1975-04-23 09:38:02.000000,"Vote least everything human.
Military rate rather ",Model include character. Season there animal goal ,Really many despite share. Clear party can practic,1997-10-02 17:23:32.000000,Develop mouth minute own though. Home low then los,Simply indicate girl matter near full admit Mr. Re,Student color page whom so six. Tend prove better.
145,2018-11-08 23:42:07.000000,1518991801,17087,1974-11-12 15:52:05.000000,125,Stage blood toward according available particularly. Deep red especially write.,I,87.8407210,157.2382858,137.31206196040225000000,163.47603767333788000000,2017-10-27 04:57:59.000000,23.2571150,Company ,1970-02-16 22:29:10.000000,1978-05-20,2019-07-27 17:00:06.000000,Season find along sing environment floor fly. Wate,Student production red break same may act tonight.,Professor speak accept herself interesting maybe. ,1984-09-16 02:41:05.000000,"Car organization natural whether lot.
Coach carry ",Near radio report very professor hand note upon. E,Civil challenge represent. Trouble reflect small m
115,2017-02-12 15:20:06.000000,-1370160975,-17479,1987-05-14 09:57:27.000000,141,"Institution more relationship bad task season direction. Kid catch material leg size sound.
Think ap",A,58.8754591,72.4261925,198.03115407006155000000,45.61311306720874400000,2012-05-11 04:48:04.000000,173.4085919,Quality ,2023-03-12 12:41:51.000000,2003-09-13,1980-08-28 00:25:48.000000,Develop hear white Democrat concern. Old visit lev,"Nearly trouble cold great.
Within party also befor",Democratic care their life idea. Tough plan dog th,1991-02-24 10:29:14.000000,"Risk father interview away.
Yeah partner hard loss",Laugh call necessary civil far little tax once. Le,Response responsibility during change discover Mr.
189,1973-04-06 13:31:34.000000,776577764,-16928,2013-03-13 06:34:05.000000,5,"Program maintain relate fall boy have page. Story idea total perform.
Instead someone foreign street",E,8.1908717,51.2672033,7.78433700427312900000,193.46078457227924000000,1996-05-15 12:05:53.000000,61.7258185,Prepare ,2009-01-29 01:33:54.000000,2020-12-21,2017-07-02 01:07:01.000000,Night can child find wrong candidate. Hard if deve,Series where food machine. We perhaps discuss marr,"Conference much officer go. Think some suggest.
Pr",1990-07-13 19:56:40.000000,Trouble guy former call child long. Figure unit di,Community scientist morning special senior couple ,Feeling type social majority once movement organiz
194,1996-12-01 21:10:07.000000,-434163624,-24954,2010-09-08 05:06:56.000000,217,Red government manager offer its anything. Ten level law doctor. Develop why I we yard growth bring.,N,0.6689949,34.2118917,140.33341608446010000000,74.25443783929742000000,1976-12-28 23:59:28.000000,90.5272790,Be boy a,2011-08-11 18:10:59.000000,2007-11-23,2000-10-13 11:31:30.000000,"Recent together evidence somebody product PM.
Keep",Factor sign record find four. White dark six altho,"Around fish effect.
Kind safe others list piece jo",2011-09-21 04:00:07.000000,Yes really strong standard. After enter side coach,Beat popular material behavior. Child size blood m,Year place central result raise. School recognize 
83,2004-05-15 02:55:49.000000,-144166791,24425,2021-09-13 06:22:06.000000,9,Around seven represent oil four. Campaign significant specific trip. Once scene allow scientist envi,C,213.9329312,163.1279826,24.87378512015643400000,73.45787726373354000000,2010-06-26 02:09:54.000000,15.8334429,Red inst,2000-12-24 16:07:39.000000,1970-03-08,2017-03-30 14:39:56.000000,Truth long weight visit feeling. Service push numb,White would design your. Energy consumer scientist,"Civil current key PM.
Term last floor board. Build",2020-11-25 15:02:21.000000,Figure less language third human. Call lot paintin,Money note close official seem least. Example only,Seat father find season effect language. Gun betwe
144,1978-05-18 06:34:37.000000,277336914,13450,1990-01-03 14:45:06.000000,61,"Individual ready current almost. Wish common me full already.
Quality nature ball style say. Truth t",O,27.1159264,66.1087959,100.02887692664040000000,120.07018242653345000000,1997-06-09 03:37:10.000000,156.9093662,Pay talk,2021-02-07 23:43:30.000000,1984-01-09,2003-10-20 06:54:38.000000,Above major enter property body door pull clear. S,Yes other step rock company able mother. Fast spec,School quite modern result. Conference various dec,2002-11-19 00:06:45.000000,Word Democrat involve feel. Process church share. ,Determine network economy start. Century attorney ,Employee program spend. Left fire must effort tax 
